property_ID,booking_availability_30,booking_availability_60,booking_availability_90,booking_availability_365,reviews_num,reviews_last,reviews_rating,booking_cancel_policy
735,6,36,66,341,0,17294,98.33333333,3
736,0,0,0,0,14,158,87,1
737,13,27,40,299,11,2,100,3
738,5,5,5,5,7,9,90,3
739,17,21,23,23,19,3,94,2
740,0,0,0,0,4,3,90,2
741,0,0,0,0,0,17294,98.66666667,3
742,28,58,88,178,0,17298,96.33333333,1
743,0,0,0,0,0,17295,98.66666667,3
744,0,0,0,0,22,484,95,2
745,17,37,50,72,8,5,95,3
746,0,0,3,3,1,12,100,2
747,14,37,67,335,0,17295,93.33333333,3
748,30,60,90,365,1,593,100,3
749,0,0,17,21,0,17298,97,3
750,15,37,51,120,7,8,91,3
751,0,0,0,0,16,302,90,2
752,26,56,86,86,5,9,96,3
753,17,44,73,348,52,1,94,2
754,27,57,87,362,0,17295,86.66666667,3
755,0,6,36,37,1,7,80,1
756,0,7,7,258,72,16,93,2
757,0,0,0,216,0,17298,98.66666667,1
758,0,0,9,97,0,17298,99.33333333,3
759,29,59,89,179,0,17295,96.66666667,3
760,0,0,0,128,24,14,88,3
761,16,35,35,75,4,8,95,3
762,10,20,25,300,14,69,86,2
763,0,0,0,247,18,61,98,2
764,0,14,44,107,0,17295,91,3
765,0,5,35,310,1,492,80,1
766,4,8,22,23,0,17294,91.33333333,3
767,11,32,62,337,177,3,89,2
768,0,0,9,9,2,28,100,3
769,10,10,20,295,2,25,100,3
770,0,0,1,4,1,41,97,2
771,0,0,0,250,3,668,93,3
772,30,60,90,180,0,17295,97.33333333,3
773,10,26,56,146,3,15,80,3
774,25,55,78,168,5,12,96,3
775,19,48,69,343,166,15,90,2
776,18,44,71,346,89,14,92,3
777,20,50,76,351,49,12,93,2
778,26,56,86,361,12,131,83,3
779,0,0,0,0,4,15,73,3
780,0,1,23,23,4,23,100,2
781,12,40,70,345,0,17294,95.66666667,3
782,0,0,0,0,0,17295,98.66666667,3
783,0,0,0,0,0,17295,98.66666667,3
784,0,0,0,0,0,17295,98.66666667,3
785,0,2,30,38,0,17294,95.33333333,3
786,17,42,70,345,122,8,90,2
787,0,4,34,125,0,17294,84.33333333,1
788,12,42,60,137,0,17298,93,2
789,14,44,74,349,11,127,100,3
790,0,0,1,250,10,119,92,3
791,7,37,67,67,0,17295,79.33333333,3
792,0,0,0,0,2,759,100,1
793,17,36,50,325,71,9,91,1
794,6,7,7,7,2,2,100,3
795,3,23,31,304,2,0,100,3
796,13,43,73,348,0,17294,95,1
797,1,1,1,275,8,23,80,2
798,19,47,77,167,4,3,100,2
799,19,49,79,169,0,17295,87,2
800,2,2,22,297,1,16,100,3
801,30,60,90,365,0,17298,97.33333333,3
802,27,57,87,88,0,17294,86.66666667,3
803,1,15,33,33,42,7,97,3
804,3,7,7,256,3,15,100,3
805,29,59,89,364,0,17294,96.66666667,3
806,30,60,90,180,0,17295,97.33333333,3
807,16,32,56,321,79,7,90,1
808,19,41,56,316,33,1,91,1
809,26,56,86,361,3,7,87,3
810,24,54,83,173,2,11,80,3
811,0,3,16,89,0,17295,94.33333333,1
812,9,32,62,62,1,81,100,3
813,18,27,57,332,0,17298,89,1
814,8,23,50,325,4,2,95,3
815,0,16,46,99,38,26,93,1
816,0,0,14,55,0,17298,99,2
817,17,34,58,333,0,17295,90.33333333,1
818,0,0,0,0,0,17294,98.66666667,3
819,0,0,0,0,2,358,20,3
820,30,60,90,365,6,72,100,3
821,15,45,75,350,1,24,80,3
822,4,34,64,339,1,11,100,3
823,12,27,57,332,8,125,100,1
824,29,55,69,159,1,13,100,3
825,23,53,83,358,2,117,90,1
826,0,0,0,0,0,17295,98.66666667,3
827,0,0,23,113,10,42,96,1
828,16,35,60,131,22,8,98,1
829,16,45,75,166,1,10,60,3
830,28,58,88,363,0,17295,96.33333333,2
831,30,60,90,365,0,17295,97.33333333,2
832,1,1,1,1,10,18,100,2
833,26,55,85,176,0,17294,94,1
834,27,57,87,142,1,21,86.66666667,1
835,25,55,85,176,0,17294,89,1
836,12,34,64,339,116,16,94,2
837,0,7,15,279,50,8,91,1
838,1,1,1,1,1,15,80,3
839,15,45,75,350,7,183,97,3
840,15,37,67,342,3,7,100,1
841,0,7,37,312,3,38,100,2
842,6,17,47,322,6,1,80,3
843,26,56,85,360,0,17295,91,1
844,0,0,0,0,0,17294,98.66666667,1
845,25,55,85,360,10,25,93,2
846,19,43,65,65,1,8,100,1
847,0,16,16,262,0,17294,92,1
848,0,12,13,254,0,17295,96.66666667,3
849,0,0,0,0,0,17295,98.66666667,3
850,0,0,0,0,1,215,98.66666667,2
851,1,3,24,91,58,16,95,3
852,12,35,45,320,26,39,92,1
853,29,59,89,364,1,12,100,2
854,0,0,0,0,0,17294,98.66666667,3
855,0,0,0,64,1,41,100,1
856,0,6,13,245,96,13,91,1
857,4,14,36,308,64,12,96,1
858,19,47,74,165,3,6,93,3
859,0,0,24,114,65,121,82,1
860,0,0,0,0,114,29,80,1
861,29,53,70,345,10,568,78,2
862,24,48,53,327,45,8,84,2
863,0,0,0,0,47,148,83,1
864,0,0,0,0,15,153,77,1
865,0,0,0,0,75,99,86,1
866,29,53,58,333,5,729,56,3
867,29,59,89,89,0,17295,96.66666667,3
868,25,55,85,360,0,17294,89,3
869,4,4,4,4,0,17298,94.33333333,3
870,15,45,75,75,1,2,100,2
871,8,8,8,8,0,17294,91.33333333,3
872,0,0,0,0,0,17295,98.66666667,3
873,0,0,0,0,1,314,98.66666667,2
874,30,60,90,365,0,17295,97.33333333,3
875,30,60,90,365,0,17295,97.33333333,3
876,30,60,90,365,0,17294,97.33333333,3
877,30,60,90,365,0,17295,97.33333333,3
878,15,42,61,142,5,4,96,2
879,0,6,32,120,0,17294,93.66666667,3
880,22,38,68,343,2,630,90,1
881,30,60,90,365,1,556,60,1
882,30,60,90,365,0,17295,97.33333333,1
883,30,60,90,365,0,17294,97.33333333,1
884,25,55,85,360,0,17295,89,3
885,29,59,89,91,0,17294,96.66666667,1
886,6,36,66,341,17,38,79,3
887,0,0,0,0,0,17295,98.66666667,3
888,29,59,89,90,1,234,40,3
889,10,40,64,154,0,17298,92.66666667,1
890,13,43,67,342,0,17298,89,1
891,0,29,59,334,50,8,97,3
892,13,43,66,122,0,17295,87,3
893,5,28,58,58,0,17295,96.33333333,3
894,30,60,90,90,0,17295,97.33333333,3
895,13,43,73,347,204,21,90,3
896,23,53,83,358,145,15,91,3
897,16,32,46,47,0,17294,97.33333333,3
898,30,60,90,365,1,506,100,3
899,13,37,59,334,14,21,89,2
900,11,29,59,334,8,130,94,3
901,30,60,90,365,9,223,91,3
902,26,56,86,177,0,17294,91,3
903,28,58,88,88,0,17295,96.33333333,3
904,7,7,7,165,3,176,100,1
905,22,33,38,38,0,17295,88,3
906,22,52,82,357,1,3,80,2
907,28,58,88,179,0,17294,96.33333333,3
908,30,60,90,90,1,28,97.33333333,1
909,13,43,73,74,0,17294,95,3
910,29,52,82,357,0,17294,87.33333333,3
911,21,51,81,172,0,17294,97.33333333,3
912,30,60,90,365,3,8,93,1
913,27,57,87,87,0,17295,86.66666667,3
914,6,16,16,17,1,1,80,3
915,0,27,57,58,9,9,90,3
916,5,35,65,340,11,119,95,1
917,0,0,0,12,0,17295,98.66666667,2
918,1,1,1,1,0,17298,96,3
919,0,0,0,262,28,38,88,2
920,5,5,10,11,0,17294,87.33333333,3
921,28,58,88,178,0,17298,96.33333333,3
922,10,15,30,294,14,2,98,2
923,5,35,65,65,0,17295,98.33333333,2
924,14,38,55,318,215,5,93,1
925,0,7,35,52,0,17295,90.33333333,3
926,19,36,57,147,0,17298,91,1
927,21,51,78,168,0,17298,89.66666667,3
928,29,59,89,364,0,17295,96.66666667,3
929,17,17,17,17,0,17298,84.66666667,1
930,0,0,0,265,1,177,80,3
931,9,18,18,126,20,2,99,2
932,12,29,59,175,10,2,98,2
933,24,50,76,351,2,752,100,1
934,0,8,8,70,3,180,87,1
935,0,0,0,100,19,533,95,2
936,1,1,8,11,18,47,97,2
937,0,0,0,0,2,343,60,1
938,0,4,34,125,3,113,87,1
939,0,0,0,0,5,863,92,1
940,0,0,0,128,0,17295,98.66666667,3
941,0,0,9,154,10,75,98,3
942,25,55,85,360,0,17294,89,2
943,4,13,25,274,275,15,94,2
944,5,14,33,62,59,5,96,2
945,11,36,36,36,47,12,95,1
946,11,41,71,346,0,17294,88,3
947,0,0,0,250,0,17295,98.66666667,3
948,0,0,0,130,85,235,96,1
949,0,0,0,0,2,859,90,2
950,0,2,26,296,1,131,100,1
951,0,0,0,0,4,575,95,3
952,23,53,70,156,20,1,98,3
953,0,0,0,0,3,126,100,3
954,28,58,88,363,1,10,80,3
955,8,21,21,271,24,2,97,3
956,0,0,0,67,1,692,100,1
957,0,0,9,31,1,624,100,1
958,0,0,0,0,8,552,93,3
959,10,40,70,160,4,187,100,3
960,0,0,7,282,4,389,85,2
961,0,6,36,311,1,647,80,3
962,0,6,36,311,2,629,90,2
963,28,58,88,363,1,188,80,1
964,0,5,35,197,24,128,94,2
965,0,0,5,196,3,919,100,1
966,7,17,36,126,59,25,94,2
967,0,0,0,0,2,595,100,1
968,7,11,12,261,7,21,97,3
969,0,7,37,312,13,373,90,3
970,0,10,16,16,0,17294,93.66666667,1
971,0,0,8,283,79,201,97,2
972,0,0,0,0,11,331,78,2
973,12,42,72,163,28,7,97,3
974,26,56,86,361,6,127,90,2
975,2,21,51,326,38,27,97,2
976,18,43,73,95,22,8,82,2
977,6,36,66,67,4,210,87,2
978,24,54,84,359,13,6,89,1
979,0,0,0,0,2,371,100,3
980,7,17,36,301,49,2,89,1
981,0,0,0,0,2,468,90,3
982,15,41,71,330,40,8,99,2
983,0,0,0,0,3,642,90,2
984,10,30,41,41,4,11,100,3
985,6,36,66,341,7,291,97,2
986,3,6,12,33,78,18,95,1
987,0,0,1,276,6,709,96,2
988,23,53,83,358,0,17295,98,3
989,0,8,33,308,10,24,98,1
990,13,29,44,297,18,8,99,2
991,0,0,0,220,9,602,91,3
992,0,0,1,224,9,402,93,3
993,0,1,4,216,98,1,89,2
994,2,19,49,50,0,17294,96,3
995,23,53,83,358,0,17298,98,3
996,12,22,22,277,6,20,100,2
997,4,10,13,74,11,3,98,3
998,12,20,20,284,32,4,96,2
999,0,0,0,0,0,17294,98.66666667,3
1000,2,24,54,126,3,7,100,3
1001,0,0,0,0,4,611,95,3
1002,23,53,83,84,4,171,95,2
1003,0,0,0,250,24,1,90,2
1004,0,5,7,8,0,17298,93.33333333,2
1005,25,45,45,298,19,19,87,2
1006,10,16,36,136,39,12,93,2
1007,3,27,54,329,3,32,93,2
1008,30,60,90,365,0,17295,97.33333333,3
1009,8,9,20,76,0,17295,97.66666667,1
1010,13,41,52,201,1,12,100,2
1011,0,6,36,127,0,17294,86.66666667,1
1012,7,25,46,317,140,30,86,1
1013,5,13,23,271,39,19,89,1
1014,7,23,43,193,94,16,85,1
1015,30,60,90,365,1,1100,100,3
1016,8,38,68,343,0,17295,80,2
1017,8,38,68,343,12,123,92,1
1018,1,8,13,271,88,28,86,3
1019,0,0,0,0,75,431,91,2
1020,0,0,0,18,2,9,80,3
1021,16,30,54,329,181,3,89,2
1022,0,0,0,0,1,416,100,3
1023,0,0,0,0,6,364,93,2
1024,0,17,47,47,1,30,100,1
1025,0,17,47,322,44,86,89,3
1026,0,0,0,0,0,17294,98.66666667,3
1027,16,33,40,303,65,1,83,2
1028,12,36,42,313,64,8,88,1
1029,25,55,85,85,7,22,91,3
1030,0,0,0,0,1,695,100,3
1031,0,6,36,311,1,514,100,3
1032,0,0,0,0,60,8,95,2
1033,2,2,2,2,1,75,80,3
1034,15,41,67,67,8,3,97,3
1035,23,53,83,358,3,25,100,3
1036,27,57,87,362,9,127,73,2
1037,10,40,70,345,5,38,95,2
1038,0,0,0,0,0,17294,98.66666667,3
1039,9,29,48,323,70,4,95,1
1040,30,60,90,365,1,602,80,3
1041,13,28,42,296,55,16,96,2
1042,8,12,12,21,15,22,93,1
1043,20,45,75,350,6,189,80,3
1044,0,1,1,36,0,17295,92.33333333,3
1045,0,7,7,7,2,11,90,2
1046,0,0,0,0,0,17295,98.66666667,2
1047,0,0,0,0,4,502,85,3
1048,0,0,0,0,0,17294,98.66666667,3
1049,0,0,0,0,0,17294,98.66666667,1
1050,0,6,36,37,0,17294,86.66666667,2
1051,0,0,0,0,0,17294,98.66666667,3
1052,12,42,72,347,1,129,100,1
1053,6,13,22,104,5,8,95,2
1054,30,57,87,362,75,1,92,1
1055,0,0,0,0,2,639,90,2
1056,3,21,30,103,49,3,95,3
1057,9,20,50,141,6,34,77,3
1058,30,60,90,365,0,17294,97.33333333,3
1059,0,0,0,127,0,17294,98.66666667,3
1060,10,26,46,293,96,5,96,2
1061,17,47,77,349,17,22,93,2
1062,25,55,85,360,16,7,96,1
1063,24,54,84,175,1,81,80,1
1064,0,0,0,127,2,129,80,2
1065,0,0,0,0,1,285,98.66666667,3
1066,0,0,0,0,0,17295,98.66666667,1
1067,5,21,51,326,27,12,94,2
1068,4,27,57,332,11,246,93,2
1069,24,54,84,359,15,414,96,3
1070,3,33,63,338,16,121,91,2
1071,0,0,0,0,29,144,100,2
1072,0,0,0,128,10,583,92,2
1073,0,0,24,87,2,23,80,1
1074,0,0,0,0,7,127,97,2
1075,12,34,60,335,36,7,92,1
1076,26,55,85,360,24,75,96,1
1077,0,0,0,0,0,17295,98.66666667,3
1078,0,0,0,0,5,25,100,3
1079,0,0,0,0,0,17294,98.66666667,3
1080,0,0,0,0,44,262,96,1
1081,0,19,44,155,0,17298,93,2
1082,0,0,0,0,10,26,86,3
1083,20,50,80,80,1,21,100,1
1084,0,0,0,0,19,22,89,2
1085,11,34,64,64,1,8,100,2
1086,0,1,1,1,9,8,95,2
1087,13,40,54,143,5,12,100,1
1088,7,19,36,296,24,13,90,1
1089,0,0,0,0,0,17294,98.66666667,3
1090,0,0,0,31,0,17295,98.66666667,3
1091,30,60,90,365,0,17295,97.33333333,3
1092,30,60,90,365,3,8,73,3
1093,30,60,90,90,1,1,100,3
1094,9,9,9,9,0,17295,79.33333333,2
1095,0,0,16,263,1,720,100,3
1096,30,60,90,365,10,16,84,1
1097,27,57,87,362,3,392,80,1
1098,26,56,86,361,6,12,88,1
1099,1,1,1,225,33,1,96,1
1100,16,42,72,102,28,12,94,3
1101,10,36,66,341,36,11,96,2
1102,4,30,56,146,3,18,93,2
1103,0,14,36,126,8,68,97,2
1104,27,57,79,354,1,10,100,3
1105,0,23,53,53,0,17295,97,2
1106,0,0,28,29,16,325,86,1
1107,7,37,67,342,0,17295,79.33333333,3
1108,23,53,83,83,8,16,90,3
1109,0,0,0,0,1,577,80,3
1110,2,25,55,330,12,20,91,2
1111,0,0,0,0,2,530,60,3
1112,10,19,49,135,31,16,95,1
1113,20,50,80,355,1,21,100,3
1114,7,16,33,308,3,13,100,3
1115,7,13,26,193,24,2,100,1
1116,0,0,0,0,4,81,95,3
1117,28,55,81,356,67,16,85,1
1118,29,59,89,179,2,55,100,1
1119,19,38,68,343,5,47,96,1
1120,0,0,5,280,4,58,100,1
1121,0,0,3,3,16,21,95,3
1122,0,0,1,134,24,24,88,3
1123,0,23,53,62,20,17,91,3
1124,2,2,13,24,0,17295,92.66666667,3
1125,20,41,57,330,26,4,88,1
1126,7,25,35,306,18,13,88,1
1127,0,6,36,147,0,17295,86.66666667,3
1128,4,7,7,7,0,17298,95.66666667,2
1129,0,0,0,0,3,129,93,1
1130,0,0,0,128,3,266,80,3
1131,0,0,0,0,0,17295,98.66666667,3
1132,0,13,43,43,0,17295,82.66666667,2
1133,3,8,20,166,249,14,90,3
1134,21,39,69,344,2,8,100,1
1135,19,46,46,46,1,1,80,2
1136,20,38,68,69,2,7,100,3
1137,13,31,31,41,0,17298,86.33333333,3
1138,29,59,89,364,4,493,90,1
1139,0,0,0,0,9,180,98,3
1140,30,60,90,365,29,9,91,2
1141,3,3,3,3,5,21,95,1
1142,27,57,87,87,0,17295,86.66666667,3
1143,0,0,0,0,0,17294,98.66666667,1
1144,0,8,38,54,5,218,85,2
1145,9,16,29,158,9,26,90,1
1146,0,0,0,32,1,292,100,3
1147,0,0,7,8,18,2,97,3
1148,0,0,0,0,0,17295,98.66666667,2
1149,10,32,43,306,36,27,92,3
1150,16,32,32,94,5,8,88,3
1151,27,57,87,362,0,17294,86.66666667,1
1152,30,60,90,365,3,474,100,3
1153,0,0,0,0,0,17295,98.66666667,3
1154,0,0,0,0,5,155,84,1
1155,0,0,0,62,1,42,100,2
1156,0,0,0,0,0,17294,98.66666667,3
1157,0,0,0,0,0,17295,98.66666667,3
1158,5,12,25,287,104,4,95,2
1159,27,57,87,362,8,964,94,1
1160,0,0,0,272,23,39,95,2
1161,11,23,31,293,175,5,81,2
1162,0,0,0,230,8,220,97,2
1163,13,41,67,150,96,8,91,3
1164,0,0,0,0,0,17294,98.66666667,3
1165,8,22,48,139,22,5,98,2
1166,0,0,0,0,0,17294,98.66666667,3
1167,0,4,10,285,19,10,91,2
1168,0,0,0,248,19,270,86,1
1169,29,53,83,213,13,12,92,1
1170,7,37,67,342,3,290,93,3
1171,6,13,43,287,5,143,96,1
1172,3,10,38,89,23,9,94,2
1173,9,19,49,78,24,10,99,2
1174,0,0,0,0,7,619,97,2
1175,12,42,72,73,11,22,91,3
1176,5,5,5,28,0,17294,90.33333333,3
1177,28,58,88,363,5,16,100,3
1178,11,41,71,346,7,44,94,2
1179,29,59,89,364,3,228,80,3
1180,0,0,6,281,10,312,84,3
1181,0,0,0,0,1,721,100,3
1182,13,34,64,119,3,22,93,3
1183,8,11,14,229,15,16,81,2
1184,4,34,64,339,0,17295,93.33333333,2
1185,1,29,59,328,19,52,73,2
1186,7,25,55,330,36,26,79,2
1187,0,0,0,0,2,212,80,1
1188,18,48,48,117,4,48,95,2
1189,7,7,7,7,8,75,95,2
1190,5,15,19,107,5,6,95,2
1191,4,6,8,110,51,4,91,2
1192,7,17,18,145,57,14,94,2
1193,6,6,6,253,2,12,80,3
1194,0,0,0,0,0,17295,98.66666667,3
1195,25,55,85,360,104,7,91,2
1196,7,29,59,60,1,12,100,3
1197,0,0,0,0,17,406,91,1
1198,16,42,72,191,15,5,96,3
1199,29,59,89,364,1,836,96.66666667,2
1200,2,32,62,337,2,119,50,2
1201,0,0,0,0,1,1011,100,3
1202,15,34,34,162,35,14,99,2
1203,29,59,89,364,4,212,95,1
1204,0,6,36,127,1,22,100,3
1205,0,7,37,127,2,19,100,3
1206,0,6,36,127,1,185,100,3
1207,0,6,36,127,0,17294,86.66666667,3
1208,0,7,37,127,0,17295,89.66666667,2
1209,0,7,37,127,25,37,90,1
1210,9,19,30,115,89,8,91,3
1211,0,6,36,277,15,99,91,1
1212,3,3,26,267,5,92,96,1
1213,14,44,74,349,69,23,92,1
1214,20,43,71,346,74,16,88,1
1215,1,1,22,284,36,71,89,1
1216,11,19,43,318,2,21,100,1
1217,21,44,70,341,92,15,96,1
1218,16,26,37,38,3,50,93,2
1219,16,26,42,43,36,23,94,2
1220,16,26,42,43,28,28,93,2
1221,16,26,42,43,28,3,95,2
1222,17,28,43,311,28,11,95,2
1223,14,44,74,74,58,10,93,2
1224,0,0,18,18,0,17295,95,2
1225,0,0,0,36,8,150,87,3
1226,27,57,87,88,0,17294,86.66666667,2
1227,29,59,89,364,1,603,96.66666667,1
1228,0,7,37,127,0,17295,89.66666667,1
1229,0,7,37,312,8,3,95,2
1230,27,57,87,362,0,17294,86.66666667,2
1231,2,3,3,253,18,46,97,1
1232,0,0,0,0,32,254,95,2
1233,6,11,11,260,23,16,100,2
1234,15,31,36,297,16,1,99,2
1235,0,0,0,0,14,57,100,2
1236,0,0,0,0,16,56,95,2
1237,19,44,61,291,11,15,94,3
1238,0,5,35,310,2,360,80,1
1239,4,34,64,339,1,1520,93.33333333,1
1240,1,1,28,28,0,17298,90,1
1241,0,0,0,0,0,17294,98.66666667,3
1242,0,0,0,0,3,991,93,2
1243,0,0,0,0,13,598,97,2
1244,0,0,0,0,1,1003,98.66666667,3
1245,0,0,0,0,4,516,95,3
1246,0,0,0,0,3,995,93,1
1247,19,49,58,58,1,11,100,2
1248,19,49,58,58,17,0,92,3
1249,9,25,51,128,22,3,96,3
1250,0,5,35,36,0,17294,88,3
1251,0,0,0,0,12,50,94,1
1252,4,10,10,10,2,22,80,2
1253,0,6,36,311,0,17294,86.66666667,3
1254,0,0,0,0,0,17295,98.66666667,2
1255,12,42,72,347,12,16,85,2
1256,22,22,22,22,2,243,80,3
1257,1,9,9,258,141,1,87,2
1258,0,0,0,0,1,252,100,3
1259,4,4,4,4,0,17295,94.33333333,3
1260,28,58,88,363,10,96,85,2
1261,0,30,60,335,5,139,92,2
1262,0,18,48,323,0,17295,93.33333333,1
1263,30,60,90,365,0,17294,97.33333333,3
1264,0,0,20,20,0,17295,85.33333333,3
1265,0,0,0,0,4,61,100,3
1266,0,10,40,130,0,17298,95,1
1267,0,0,0,0,13,85,95,2
1268,3,3,3,3,13,17,94,2
1269,22,52,82,357,8,18,93,2
1270,2,4,4,35,7,11,89,2
1271,21,51,80,170,7,8,100,3
1272,17,23,53,328,1,61,100,2
1273,3,7,36,127,0,17294,92,3
1274,0,0,2,2,90,290,83,1
1275,19,49,79,79,14,37,87,1
1276,0,9,39,129,35,571,93,2
1277,0,0,0,0,3,379,93,3
1278,0,0,19,45,0,17294,86.66666667,3
1279,0,0,0,0,1,45,80,3
1280,0,0,0,0,37,10,92,3
1281,0,0,0,0,0,17295,98.66666667,3
1282,1,31,61,336,1,38,60,1
1283,0,6,36,311,0,17294,86.66666667,1
1284,28,58,88,363,2,711,60,1
1285,17,17,47,292,6,20,93,1
1286,8,38,68,343,1,383,100,1
1287,0,0,0,239,0,17295,98.66666667,1
1288,1,21,51,289,3,191,90,1
1289,0,0,26,301,3,130,100,1
1290,29,59,89,364,0,17295,96.66666667,3
1291,13,40,60,335,149,16,87,2
1292,0,0,25,63,6,46,100,3
1293,0,0,0,0,1,23,100,3
1294,1,8,38,311,4,9,100,3
1295,2,16,46,136,87,9,96,3
1296,0,0,0,0,6,1013,90,3
1297,0,0,0,0,3,574,90,2
1298,29,59,89,364,0,17294,96.66666667,1
1299,13,29,57,57,3,12,100,3
1300,7,7,7,7,12,5,93,3
1301,12,25,55,252,11,92,94,1
1302,0,0,0,0,1,169,100,3
1303,0,0,0,0,0,17298,98.66666667,3
1304,0,0,0,128,4,127,95,3
1305,30,60,90,365,21,61,88,2
1306,27,57,87,362,8,11,95,2
1307,23,48,78,349,35,20,89,2
1308,4,15,45,320,38,72,89,1
1309,10,25,36,291,131,7,94,1
1310,0,0,0,0,0,17295,98.66666667,3
1311,0,0,0,0,11,258,84,3
1312,0,0,0,0,7,735,89,3
1313,0,0,0,0,23,87,87,2
1314,4,21,43,314,5,3,96,3
1315,0,0,0,0,53,16,92,1
1316,16,44,72,73,9,12,88,3
1317,8,8,12,228,13,189,92,3
1318,0,0,0,127,20,412,91,2
1319,0,0,9,15,1,261,100,1
1320,4,34,64,339,11,630,100,2
1321,10,33,61,150,119,2,94,2
1322,0,0,14,118,4,131,100,1
1323,12,39,69,97,29,13,91,2
1324,0,0,0,0,3,129,93,3
1325,0,0,0,0,4,233,80,3
1326,22,52,78,337,10,12,92,3
1327,14,31,52,315,116,18,94,1
1328,30,60,90,365,0,17295,97.33333333,3
1329,0,0,0,0,0,17295,98.66666667,1
1330,0,0,0,265,0,17294,98.66666667,1
1331,27,57,87,362,4,1,95,2
1332,0,0,0,0,3,20,87,3
1333,16,16,16,16,13,2,85,2
1334,0,0,0,0,0,17294,98.66666667,3
1335,0,0,0,0,62,266,91,3
1336,7,37,67,342,13,296,88,3
1337,5,15,45,135,5,12,100,2
1338,30,60,90,365,32,599,92,1
1339,1,1,1,220,6,6,97,1
1340,19,41,63,334,9,36,98,1
1341,2,2,2,222,4,60,90,1
1342,0,0,0,220,1,21,100,1
1343,0,11,41,316,3,66,87,3
1344,0,0,0,128,5,310,96,1
1345,0,0,0,0,20,136,90,3
1346,0,0,0,67,7,633,94,2
1347,0,0,0,96,4,125,90,3
1348,1,3,3,223,11,9,96,3
1349,1,1,1,1,70,78,97,2
1350,10,34,64,65,60,14,96,2
1351,0,0,0,0,8,452,90,1
1352,0,0,0,0,2,715,90,3
1353,0,0,0,0,3,581,93,2
1354,29,59,89,364,14,41,97,2
1355,24,49,79,354,15,16,85,1
1356,0,4,24,46,2,104,90,1
1357,30,60,90,365,0,17295,97.33333333,3
1358,30,60,90,365,2,577,90,1
1359,30,60,90,365,0,17294,97.33333333,1
1360,29,59,89,364,5,128,96,3
1361,23,46,46,296,10,12,100,3
1362,0,0,0,0,1,315,100,3
1363,11,33,45,108,20,12,99,1
1364,12,34,56,101,15,11,96,1
1365,0,8,30,305,6,606,100,2
1366,0,0,0,0,0,17298,98.66666667,3
1367,27,51,81,356,15,5,99,1
1368,6,21,34,35,0,17294,91,3
1369,6,17,17,25,0,17294,87,2
1370,6,8,18,267,43,29,95,2
1371,11,36,66,341,8,6,93,1
1372,5,5,12,12,5,16,84,3
1373,30,60,90,365,0,17294,97.33333333,2
1374,3,9,38,298,5,21,100,2
1375,0,0,7,282,5,79,100,1
1376,13,25,29,120,0,17294,96.66666667,2
1377,0,26,56,331,24,50,98,1
1378,0,0,0,90,15,65,94,2
1379,22,52,82,328,6,7,100,3
1380,0,0,7,249,4,156,93,1
1381,9,23,36,281,119,15,92,3
1382,20,48,70,345,8,13,93,2
1383,0,0,0,0,0,17295,98.66666667,2
1384,26,52,79,354,20,72,86,1
1385,27,57,87,362,21,85,90,1
1386,24,54,84,359,19,22,80,1
1387,24,54,84,359,7,22,89,2
1388,24,54,80,355,4,29,80,1
1389,24,52,82,357,23,22,88,1
1390,21,47,71,340,20,29,86,2
1391,22,48,78,353,10,15,88,1
1392,28,58,88,363,1,28,80,1
1393,24,52,82,357,2,21,100,1
1394,29,53,75,343,0,17294,98.33333333,1
1395,14,44,74,349,41,40,84,2
1396,27,57,87,362,37,146,75,1
1397,20,50,80,355,18,195,80,2
1398,19,41,58,333,44,26,84,1
1399,25,52,82,357,13,37,82,2
1400,13,28,58,333,29,32,77,2
1401,20,46,76,351,9,15,84,1
1402,18,48,78,353,11,128,84,1
1403,24,52,78,353,27,25,93,1
1404,20,47,77,349,29,26,87,2
1405,17,47,77,167,26,12,98,2
1406,0,7,37,312,0,17295,89.66666667,1
1407,23,53,83,358,0,17294,98,1
1408,8,8,8,8,2,9,90,3
1409,14,44,74,349,23,22,96,1
1410,5,35,65,65,11,62,92,2
1411,0,7,37,312,37,49,88,3
1412,0,0,0,92,7,23,94,3
1413,0,0,0,0,0,17294,98.66666667,3
1414,15,45,68,68,3,10,100,3
1415,5,5,5,5,16,17,95,2
1416,23,52,82,357,68,14,86,2
1417,0,0,0,0,0,17294,98.66666667,3
1418,0,0,0,0,3,39,100,2
1419,0,3,11,11,0,17294,88,3
1420,0,0,0,0,1,659,100,3
1421,25,30,30,30,2,8,90,3
1422,0,0,0,0,4,937,75,2
1423,9,27,52,297,45,11,98,3
1424,13,34,56,308,38,10,96,3
1425,0,0,0,0,1,856,80,3
1426,30,60,90,365,13,11,94,3
1427,1,1,1,250,7,68,94,2
1428,23,51,71,346,8,109,100,3
1429,0,0,0,0,0,17295,98.66666667,3
1430,0,0,7,282,7,8,89,3
1431,9,18,23,298,12,1,98,1
1432,1,1,3,262,4,129,90,2
1433,7,30,48,60,3,190,93,3
1434,0,0,0,0,7,8,88,3
1435,0,0,0,0,0,17295,98.66666667,3
1436,0,0,0,0,1,1012,100,3
1437,0,0,0,0,0,17295,98.66666667,3
1438,0,0,0,0,0,17295,98.66666667,3
1439,1,1,6,281,1,141,96.33333333,3
