property_id,property_type,property_room_type,property_max_guests,property_bathrooms,property_bedrooms,cluster_label,centroid_distance
2470,0,0,5,1.0,3.0,0,2.11
2471,0,0,2,1.0,1.0,0,1.31
2472,0,0,2,1.0,1.0,0,2.14
2473,0,0,4,1.0,1.0,0,2.89
2474,0,0,2,1.0,1.0,0,2.2
2475,0,0,2,1.0,1.0,0,1.64
2476,0,0,4,2.0,2.0,0,3.35
2477,0,0,3,1.0,1.0,0,0.94
2478,0,1,2,3.0,1.0,0,3.97
2479,0,1,3,1.0,1.0,0,1.05
2480,0,0,3,1.0,0.0,0,0.93
2481,0,1,6,2.0,1.0,0,2.58
2482,0,1,3,1.0,1.0,0,0.83
2483,0,0,5,2.0,2.0,0,2.55
2484,0,1,2,1.0,1.0,0,2.62
2485,15,0,4,1.0,1.0,0,0.88
2486,0,1,3,1.0,1.0,0,2.66
2487,0,0,4,1.0,0.0,0,1.03
2488,14,1,3,1.0,1.0,0,0.8
2489,0,0,3,1.0,1.0,0,0.68
2490,0,0,3,1.0,1.0,0,0.68
2491,0,0,3,1.0,1.0,0,0.86
2492,15,0,3,1.0,0.0,0,0.91
2493,15,0,3,1.0,0.0,0,0.98
2494,0,1,4,1.0,1.0,0,0.84
2495,14,1,2,1.0,1.0,0,3.97
2496,0,0,5,2.0,2.0,0,0.84
2497,0,1,4,1.0,1.0,0,1.64
2498,0,1,3,1.0,1.0,0,0.99
2499,0,1,3,1.0,1.0,0,0.66
2500,0,1,2,1.0,1.0,0,6.38
2501,0,1,2,1.0,1.0,0,1.91
2502,0,0,2,1.0,1.0,0,1.78
2503,0,0,5,1.0,3.0,0,0.26
2504,0,0,3,1.0,1.0,0,0.53
2505,0,1,3,1.0,1.0,0,2.28
2506,0,1,1,0.5,1.0,0,2.33
2507,14,1,2,1.0,1.0,0,1.03
2508,0,0,3,1.0,1.0,0,1.47
2509,0,0,4,1.0,2.0,0,1.39
2510,0,0,3,1.0,1.0,0,1.46
2511,0,0,4,1.0,2.0,0,1.45
2512,0,0,4,1.0,1.0,0,3.88
2513,14,0,2,1.0,0.0,0,5.28
2514,14,0,9,2.0,4.0,0,2.85
2515,14,0,5,1.0,2.0,0,2.85
2516,0,0,2,1.0,1.0,1,0.74
2517,0,1,2,1.0,0.0,0,2.77
2518,15,1,1,1.0,0.0,0,2.74
2519,0,1,2,1.0,1.0,0,2.97
2520,0,0,3,1.0,1.0,0,3.44
2521,0,1,2,1.0,1.0,1,1.98
2522,0,0,4,1.0,1.0,0,0.62
2523,0,0,4,1.0,1.0,0,0.67
2524,0,0,4,1.0,1.0,0,2.34
2525,0,0,5,1.0,2.0,0,3.91
2526,15,0,5,2.0,2.0,0,1.13
2527,0,0,2,1.0,0.0,0,1.02
2528,0,0,2,1.0,0.0,0,0.96
2529,0,0,2,1.0,0.0,0,0.94
2530,15,0,4,1.0,2.0,0,4.95
2531,0,0,2,1.0,1.0,0,1.68
2532,0,0,6,1.0,2.0,0,2.35
2533,0,0,2,1.0,1.0,0,0.34
2534,0,0,2,1.0,1.0,0,0.44
2535,15,0,2,1.0,1.0,0,0.3
2536,0,0,2,1.0,0.0,1,1.14
2537,0,0,2,1.0,1.0,0,1.09
2538,0,0,2,1.0,1.0,0,3.57
2539,0,0,4,1.0,2.0,1,0.83
2540,0,0,3,1.5,1.0,1,1.4
2541,0,1,2,1.0,1.0,1,1.81
2542,0,0,3,1.5,1.0,1,1.32
2543,0,0,2,1.0,1.0,0,0.86
2544,0,0,3,1.0,1.0,0,0.88
2545,14,1,3,1.0,1.0,1,1.37
2546,14,0,5,1.0,2.0,1,1.93
2547,0,1,2,1.0,1.0,0,1.66
2548,0,1,2,1.0,1.0,0,1.83
2549,0,0,2,1.0,0.0,0,0.26
2550,0,0,3,1.0,0.0,0,1.3
2551,0,1,2,1.5,1.0,0,1.96
2552,14,0,2,1.0,1.0,0,2.31
2553,0,0,2,1.0,1.0,0,1.86
2554,0,0,5,1.0,2.0,0,0.97
2555,0,0,4,1.0,1.0,0,2.41
2556,0,1,2,1.0,1.0,0,1.88
2557,0,0,2,1.0,1.0,0,2.88
2558,0,1,2,1.0,1.0,0,5.2
2559,0,1,2,1.0,1.0,0,2.08
2560,0,1,2,0.5,1.0,0,1.63
2561,0,1,1,1.0,1.0,0,1.29
2562,0,0,2,1.0,1.0,0,0.78
2563,0,0,2,1.0,1.0,0,5.86
2564,15,0,4,1.0,0.0,0,2.43
2565,0,0,2,1.0,1.0,0,0.24
2566,0,0,4,1.0,2.0,0,2.93
2567,0,0,4,1.0,1.0,0,1.52
2568,0,0,4,1.0,1.0,0,1.73
2569,0,0,3,1.0,0.0,0,3.47
2570,0,1,2,1.5,1.0,0,3.47
2571,0,0,2,1.5,1.0,1,0.61
2572,0,0,4,1.5,2.0,1,0.58
2573,0,0,4,1.0,2.0,0,1.22
2574,14,0,2,1.0,0.0,0,3.39
2575,0,0,1,1.0,1.0,0,1.06
2576,0,1,2,1.0,1.0,0,2.84
2577,0,1,2,1.0,1.0,0,1.09
2578,0,0,6,1.0,3.0,0,2.43
2579,0,0,5,1.0,2.0,0,2.37
2580,0,0,5,1.0,2.0,0,1.54
2581,0,0,3,1.0,1.0,0,0.74
2582,14,0,8,3.0,3.0,0,1.49
2583,0,0,4,1.5,2.0,0,4.49
2584,0,0,4,1.0,2.0,0,3.31
2585,0,0,2,1.0,1.0,0,3.14
2586,0,0,2,1.0,1.0,0,1.41
2587,0,1,2,1.0,1.0,0,1.45
2588,14,1,2,1.5,1.0,0,5.39
2589,0,0,3,1.0,1.0,0,1.76
2590,0,0,4,1.0,1.0,0,1.54
2591,20,1,2,1.0,1.0,1,1.9
2592,0,1,1,1.0,1.0,0,2.26
2593,0,0,4,2.0,2.0,0,4.8
2594,0,0,2,1.0,0.0,0,1.04
2595,0,0,3,1.0,2.0,0,1.24
2596,0,1,1,1.0,1.0,0,4.36
2597,0,1,2,0.5,1.0,0,2.49
2598,0,1,2,1.0,1.0,0,1.57
2599,0,0,2,1.0,1.0,0,1.59
2600,0,0,5,1.0,3.0,0,1.63
2601,0,0,2,1.0,0.0,0,0.98
2602,0,1,2,1.0,1.0,1,0.82
2603,0,0,2,1.5,1.0,0,2.59
2604,14,1,2,1.0,1.0,0,6.65
2605,0,0,2,1.0,1.0,0,0.95
2606,15,1,1,1.0,1.0,0,4.85
2607,0,0,3,1.0,2.0,0,4.1
2608,14,0,6,1.0,3.0,0,3.89
2609,0,0,2,1.0,1.0,0,1.98
2610,0,1,2,1.0,1.0,1,2.45
2611,0,0,3,1.0,2.0,0,0.92
2612,0,0,3,1.0,2.0,0,0.96
2613,3,1,2,1.0,1.0,0,1.11
2614,14,1,1,1.0,1.0,0,3.25
2615,0,0,4,1.0,1.0,0,0.11
2616,0,0,2,1.0,1.0,0,1.11
2617,0,0,3,1.0,1.0,0,4.31
2618,0,0,2,1.0,1.0,0,1.34
2619,0,0,2,1.0,1.0,0,2.88
2620,0,0,2,1.0,1.0,1,2.0
2621,0,1,2,1.5,1.0,0,2.92
2622,0,0,4,1.0,2.0,0,3.87
2623,0,0,2,0.0,0.0,0,1.56
2624,0,0,4,1.0,1.0,0,1.37
2625,14,0,6,1.5,2.0,1,1.73
2626,0,1,2,1.0,1.0,0,2.12
2627,14,0,3,3.0,3.0,0,4.22
2628,0,0,7,2.0,3.0,0,2.82
2629,0,0,2,1.0,1.0,0,3.1
2630,0,0,2,1.0,1.0,0,0.98
2631,0,0,2,1.0,1.0,0,1.39
2632,0,1,2,1.0,1.0,0,1.67
2633,1,1,2,1.0,1.0,0,2.62
2634,0,1,3,1.0,2.0,0,4.0
2635,0,0,4,1.0,1.0,0,0.66
2636,0,0,4,1.0,1.0,1,1.31
2637,0,1,1,1.0,1.0,0,1.74
2638,0,0,2,1.0,1.0,0,0.99
2639,0,0,5,1.0,1.0,0,1.62
2640,0,0,6,1.0,2.0,0,5.03
2641,0,0,3,1.0,1.0,1,2.23
2642,0,0,4,1.0,2.0,0,6.18
2643,0,0,2,1.0,1.0,0,6.37
2644,14,0,1,1.0,1.0,0,1.52
2645,14,0,4,1.0,1.0,0,1.52
2646,14,0,2,1.0,1.0,0,1.52
2647,0,0,2,1.0,0.0,1,0.69
2648,0,0,6,2.0,2.0,0,2.73
2649,0,1,2,1.5,1.0,0,2.91
2650,0,1,2,1.0,1.0,0,1.55
2651,0,0,3,1.0,0.0,0,2.69
2652,0,0,3,1.0,0.0,0,2.58
2653,0,2,2,1.0,1.0,0,2.2
2654,0,0,2,1.0,0.0,0,2.03
2655,0,1,1,1.0,1.0,0,0.62
2656,0,0,4,1.0,2.0,1,2.28
2657,0,0,4,1.0,1.0,0,4.97
2658,0,0,5,1.0,2.0,0,4.49
2659,0,0,5,1.0,2.0,0,4.49
2660,0,0,4,1.0,1.0,0,4.54
2661,0,0,5,2.0,2.0,0,4.32
2662,0,1,3,1.0,1.0,0,2.43
2663,0,0,4,1.0,1.0,0,1.55
2664,0,0,6,1.0,2.0,0,2.07
2665,0,1,2,1.0,1.0,0,1.97
2666,0,0,4,1.0,1.0,0,3.03
2667,0,1,2,1.0,1.0,0,2.69
2668,0,0,6,1.5,2.0,0,4.46
2669,15,0,3,1.0,0.0,0,4.05
2670,15,0,3,1.0,2.0,0,1.75
2671,0,1,2,1.5,1.0,0,1.55
2672,0,0,4,1.0,1.0,0,1.83
2673,0,1,2,1.0,1.0,1,2.03
2674,0,1,2,1.0,1.0,1,2.02
2675,0,1,2,1.0,1.0,1,2.0
2676,0,0,5,1.0,1.0,1,2.06
2677,0,1,2,1.0,1.0,1,2.16
2678,14,0,8,2.0,4.0,1,2.2
2679,0,0,13,3.0,5.0,1,2.17
2680,0,1,2,0.5,1.0,0,2.19
2681,20,1,2,2.0,0.0,1,0.58
2682,0,1,4,1.5,1.0,0,3.85
2683,0,0,4,1.0,1.0,0,3.45
2684,0,0,2,1.0,1.0,0,1.55
2685,0,1,2,1.0,1.0,0,1.35
2686,0,0,4,1.5,2.0,1,0.19
2687,0,0,3,1.0,0.0,0,2.06
2688,0,0,2,1.0,1.0,0,3.3
2689,0,0,2,1.5,1.0,0,1.23
2690,0,0,3,1.0,2.0,1,2.11
2691,0,0,3,1.0,2.0,1,1.96
2692,20,0,2,1.0,0.0,0,0.58
2693,0,0,3,1.0,1.0,0,2.98
2694,0,1,2,1.0,1.0,0,1.83
2695,14,0,6,2.0,4.0,0,2.62
2696,0,1,2,1.0,1.0,0,1.77
2697,0,0,3,1.0,1.0,0,3.76
2698,0,1,2,1.0,1.0,0,1.82
2699,0,1,2,1.0,1.0,0,0.77
2700,15,0,5,1.0,2.0,0,2.29
2701,0,1,2,1.0,1.0,0,1.44
2702,0,1,1,1.0,1.0,0,1.59
2703,0,1,3,1.0,1.0,0,3.7
2704,14,1,2,1.0,1.0,0,1.37
2705,0,0,2,1.0,1.0,0,1.5
2706,1,1,2,1.0,1.0,0,1.48
2707,14,0,2,1.0,1.0,0,2.03
2708,14,0,2,1.0,1.0,0,2.04
2709,8,0,4,1.0,2.0,1,1.23
2710,0,0,6,1.0,2.0,0,1.45
2711,0,1,3,1.0,1.0,0,2.43
2712,0,0,2,1.0,0.0,0,2.21
2713,0,0,2,1.0,1.0,0,0.89
2714,0,1,2,1.0,1.0,0,1.85
2715,14,1,2,1.5,1.0,0,0.51
2716,1,1,2,1.0,1.0,0,4.94
2717,0,0,2,1.0,0.0,0,2.49
2718,0,0,2,1.0,1.0,0,0.8
2719,0,1,2,1.0,1.0,0,3.33
2720,0,0,5,2.0,3.0,0,2.77
2721,0,1,2,1.0,1.0,0,3.18
2722,0,0,4,1.0,3.0,0,2.35
2723,0,0,4,2.5,2.0,0,2.38
2724,0,0,2,1.0,1.0,0,0.27
2725,0,0,2,1.0,1.0,0,0.3
2726,0,0,2,1.0,1.0,1,1.83
2727,14,1,1,1.0,1.0,0,1.96
2728,16,1,2,1.0,1.0,0,2.11
2729,16,1,4,1.0,1.0,0,2.17
2730,14,0,4,1.0,3.0,0,2.13
2731,0,0,4,1.0,1.0,0,2.49
2732,0,0,5,1.0,1.0,0,2.59
2733,0,0,4,1.0,2.0,0,2.23
2734,15,2,1,1.0,1.0,0,0.83
2735,15,0,2,1.0,0.0,0,1.0
2736,0,0,2,1.0,1.0,0,2.07
2737,0,0,4,1.0,2.0,0,0.88
2738,0,0,4,1.0,2.0,1,1.49
2739,0,0,3,1.0,1.0,1,0.11
2740,0,1,2,1.5,1.0,0,2.48
2741,0,1,2,1.0,1.0,0,3.17
2742,0,1,1,,1.0,0,4.0
2743,0,0,4,2.0,2.0,0,3.57
2744,15,0,2,1.0,1.0,0,1.69
2745,0,0,4,1.5,1.0,0,2.22
2746,0,0,2,2.0,1.0,0,0.94
2747,0,0,3,1.0,2.0,1,1.97
2748,0,0,4,1.0,2.0,0,1.68
2749,0,0,4,1.0,2.0,0,1.85
2750,0,0,1,0.5,0.0,0,1.79
2751,0,0,8,2.0,2.0,0,1.83
2752,1,1,2,,1.0,1,6.8
2753,0,0,5,1.0,1.0,0,1.87
2754,0,0,2,1.0,0.0,0,0.86
2755,0,0,4,2.0,1.0,0,1.82
2756,8,0,2,1.0,1.0,0,1.26
2757,0,0,2,1.0,1.0,0,1.32
2758,0,1,4,1.0,1.0,0,1.33
2759,0,1,2,1.0,1.0,0,3.9
2760,0,0,2,1.0,1.0,0,2.76
2761,0,1,2,1.0,1.0,0,4.18
2762,0,0,4,1.0,1.0,0,0.16
2763,14,2,2,2.0,1.0,0,4.63
2764,0,0,2,1.0,1.0,1,1.13
2765,0,0,2,1.0,0.0,0,1.32
2766,0,0,2,1.0,0.0,0,1.41
2767,14,1,4,1.0,1.0,0,3.94
2768,14,1,4,1.0,1.0,0,4.0
2769,0,0,4,1.0,0.0,0,0.19
2770,14,1,2,1.0,1.0,0,1.79
2771,0,1,2,1.0,1.0,0,1.47
2772,14,1,2,1.0,1.0,0,1.5
2773,0,0,2,1.0,2.0,0,2.39
2774,0,0,4,1.0,2.0,1,15.78
2775,14,0,16,8.0,8.0,1,15.9
2776,0,0,2,1.0,1.0,0,1.23
2777,0,1,4,1.0,1.0,0,1.62
2778,0,0,4,1.0,2.0,0,2.51
2779,0,1,2,1.0,1.0,0,2.56
2780,0,0,2,1.0,0.0,1,1.09
2781,0,0,4,1.0,1.0,1,0.77
2782,0,0,6,1.0,1.0,1,1.09
2783,14,1,2,1.0,1.0,0,3.96
2784,0,0,2,1.0,0.0,0,0.68
2785,0,0,2,1.0,1.0,1,0.44
2786,0,1,2,1.0,1.0,0,2.27
2787,0,0,2,1.0,1.0,1,1.67
2788,16,1,1,1.0,1.0,0,2.76
2789,0,0,4,1.0,1.0,1,0.32
2790,0,0,4,1.0,2.0,0,2.19
2791,0,0,7,2.0,3.0,0,5.69
2792,0,0,3,1.0,1.0,1,1.46
2793,14,1,2,1.0,1.0,0,5.23
2794,14,0,4,1.0,2.0,0,5.34
2795,0,0,2,5.5,1.0,0,1.34
2796,14,1,2,1.0,1.0,0,5.29
2797,0,2,2,0.5,1.0,1,1.62
2798,0,1,2,1.0,1.0,0,2.69
2799,0,0,4,0.5,1.0,0,1.31
2800,0,0,5,1.0,1.0,0,1.43
2801,0,0,5,1.0,1.0,0,1.41
2802,0,0,8,1.0,2.0,0,1.46
2803,0,0,4,1.0,0.0,0,0.89
2804,0,0,4,1.0,0.0,0,1.13
2805,0,0,4,1.0,0.0,0,1.0
2806,0,1,2,1.0,1.0,0,3.39
2807,0,0,2,1.0,1.0,0,1.07
2808,0,0,2,1.0,1.0,0,1.13
2809,0,1,1,1.0,1.0,0,2.83
2810,0,0,3,1.5,2.0,0,0.99
2811,0,1,2,1.0,1.0,0,3.76
2812,0,0,2,1.0,1.0,0,1.72
2813,0,0,5,1.0,2.0,0,1.46
2814,0,0,2,1.0,1.0,0,2.17
2815,0,1,1,1.0,1.0,0,4.32
2816,14,1,2,1.0,1.0,0,5.6
2817,0,1,2,1.0,1.0,0,2.46
2818,0,0,5,1.0,2.0,0,1.74
2819,14,1,2,1.0,1.0,1,0.99
2820,0,0,5,2.0,2.0,0,1.29
2821,0,1,2,1.0,1.0,1,1.69
2822,0,0,3,1.0,1.0,0,3.12
2823,0,0,2,1.0,0.0,0,2.31
2824,0,0,4,1.0,2.0,0,1.26
2825,14,1,2,1.0,1.0,0,2.31
2826,14,1,2,1.0,1.0,0,2.21
2827,0,1,2,1.0,1.0,0,2.07
2828,0,1,2,1.0,1.0,0,3.62
2829,0,1,2,1.0,1.0,0,1.17
2830,0,2,2,1.0,1.0,0,1.61
2831,0,0,3,1.0,2.0,1,1.99
2832,14,0,4,2.0,2.0,1,1.1
2833,0,2,1,1.0,1.0,0,1.44
2834,0,1,1,1.0,1.0,0,1.49
2835,0,0,2,1.0,1.0,0,1.39
2836,15,0,2,1.0,1.0,1,0.88
2837,14,1,4,1.0,1.0,0,4.48
2838,0,1,1,0.5,1.0,0,3.41
2839,0,1,2,1.0,1.0,0,2.31
2840,0,0,5,1.0,2.0,0,1.89
2841,14,1,2,1.5,1.0,0,5.54
2842,14,0,5,2.5,4.0,0,5.73
2843,0,0,2,1.0,2.0,1,1.15
2844,0,0,5,1.0,2.0,0,3.7
2845,15,1,2,1.0,1.0,0,2.78
2846,15,1,2,1.0,1.0,0,2.63
2847,0,0,4,1.0,0.0,1,1.39
2848,0,0,2,1.0,1.0,0,2.61
2849,0,0,5,1.0,3.0,0,6.24
2850,0,0,4,1.5,2.0,0,3.34
2851,0,0,2,1.0,0.0,1,1.41
2852,0,0,2,1.0,1.0,1,1.24
2853,0,0,4,1.0,1.0,0,1.37
2854,14,0,4,1.0,2.0,0,7.06
2855,0,0,2,1.0,1.0,1,1.36
2856,0,0,2,1.0,1.0,0,2.55
2857,0,0,2,1.0,1.0,0,1.39
2858,0,1,2,1.0,1.0,0,1.46
2859,0,0,4,1.0,0.0,0,1.9
2860,0,1,2,1.0,1.0,0,1.71
2861,0,1,1,1.5,1.0,0,3.47
2862,0,0,2,1.0,1.0,0,2.76
2863,0,1,2,1.0,1.0,0,2.58
2864,14,0,6,3.0,3.0,0,0.25
2865,20,1,2,1.0,1.0,0,0.32
2866,0,0,3,1.0,2.0,0,1.65
2867,0,1,2,1.0,1.0,0,2.05
2868,0,1,2,1.0,1.0,0,3.32
2869,0,0,5,1.0,1.0,0,1.87
2870,0,0,3,1.0,1.0,0,3.02
2871,0,0,4,1.0,1.0,1,2.7
2872,0,0,2,1.0,1.0,0,1.87
2873,0,0,2,0.5,1.0,0,1.49
2874,0,0,4,1.0,2.0,0,1.53
2875,0,1,2,1.0,1.0,0,1.6
2876,0,0,2,1.0,0.0,0,2.72
2877,0,1,2,1.0,1.0,0,1.05
2878,0,1,2,1.0,1.0,0,0.9
2879,0,0,2,1.0,1.0,0,3.74
2880,0,1,2,1.0,1.0,0,2.44
2881,0,0,1,1.0,0.0,1,0.73
2882,14,1,2,1.0,1.0,1,0.73
2883,0,0,2,1.0,1.0,1,2.0
2884,0,0,4,1.0,1.0,0,2.39
2885,0,0,2,1.0,0.0,0,2.17
2886,0,1,2,1.0,1.0,0,1.73
2887,0,1,2,1.0,1.0,0,1.56
2888,0,0,3,1.0,1.0,1,2.28
2889,14,0,6,1.5,3.0,1,2.73
2890,0,0,3,1.0,2.0,0,3.6
2891,0,0,16,2.0,2.0,0,1.29
2892,0,0,10,1.0,2.0,0,1.25
2893,0,0,10,1.0,1.0,0,1.25
2894,0,0,10,1.0,1.0,0,1.4
2895,0,1,2,1.5,1.0,0,2.32
2896,14,0,7,1.0,4.0,0,3.34
2897,0,0,2,1.0,1.0,0,4.61
2898,0,0,4,1.0,1.0,1,0.77
2899,0,0,2,1.5,1.0,0,0.96
2900,0,0,2,1.0,1.0,0,0.98
2901,0,0,4,1.0,1.0,0,1.54
2902,0,1,2,2.0,1.0,0,4.56
2903,0,0,4,1.0,0.0,0,0.84
2904,0,0,4,1.0,0.0,0,0.77
2905,0,0,4,1.0,0.0,0,0.75
2906,0,0,4,1.0,0.0,0,0.79
2907,0,0,6,2.0,2.0,0,1.28
2908,0,0,6,1.0,2.0,0,1.31
2909,0,0,4,1.0,1.0,0,1.35
2910,0,0,6,1.0,2.0,0,1.27
2911,0,0,4,1.0,1.0,0,1.33
2912,0,0,6,2.0,2.0,0,1.39
2913,0,0,4,1.0,1.0,0,1.3
2914,0,0,6,2.0,2.0,0,1.65
2915,0,0,6,2.0,2.0,0,1.62
2916,0,0,4,1.0,1.0,0,1.51
2917,0,0,6,1.0,2.0,0,1.71
2918,0,0,6,1.0,2.0,0,1.7
2919,0,0,6,1.0,2.0,0,1.2
2920,0,0,6,1.0,2.0,0,1.34
2921,0,0,2,1.0,0.0,0,1.17
2922,0,0,4,1.0,1.0,0,1.2
2923,0,0,6,1.0,2.0,0,1.17
2924,0,0,2,1.0,0.0,0,1.18
2925,0,1,2,1.0,1.0,0,0.7
2926,0,1,4,1.0,2.0,0,0.7
2927,0,1,4,2.0,2.0,0,0.74
2928,0,1,2,1.0,1.0,0,0.77
2929,0,1,2,1.0,1.0,0,0.86
2930,0,1,6,1.0,2.0,0,0.19
2931,14,0,6,1.0,2.0,0,1.67
2932,0,0,4,1.0,1.0,0,1.39
2933,0,0,2,1.0,0.0,0,0.83
2934,0,0,6,1.0,2.0,1,0.68
2935,0,0,6,1.0,2.0,1,0.64
2936,0,0,4,1.0,1.0,1,0.63
2937,0,0,6,1.0,2.0,0,1.54
2938,0,0,6,1.0,2.0,0,1.26
2939,0,0,6,2.0,2.0,0,1.64
2940,0,0,6,1.0,2.0,0,1.58
2941,0,0,6,2.0,2.0,0,1.37
2942,0,0,6,1.0,2.0,0,1.44
2943,0,0,6,1.0,2.0,0,1.04
2944,0,0,4,1.0,1.0,0,1.03
2945,0,0,4,1.0,1.0,0,1.02
2946,0,0,4,1.0,1.0,0,1.51
2947,0,0,4,1.0,1.0,0,1.55
2948,0,0,6,1.0,2.0,0,1.53
2949,0,0,6,1.0,2.0,0,1.43
2950,0,0,6,1.0,2.0,0,0.29
2951,0,0,6,2.0,2.0,0,1.32
2952,0,0,4,1.0,1.0,0,1.32
2953,0,0,6,2.0,2.0,0,1.42
2954,0,0,2,1.0,1.0,0,2.89
2955,15,0,2,1.0,1.0,1,1.05
2956,0,0,2,1.0,1.0,0,0.42
2957,20,0,5,2.0,3.0,0,3.2
2958,0,0,2,1.0,2.0,0,1.78
2959,0,0,5,1.0,0.0,0,0.19
2960,0,0,5,1.0,1.0,0,0.29
2961,0,1,2,1.0,1.0,1,0.53
2962,14,0,4,1.0,2.0,0,1.59
2963,0,0,2,2.0,1.0,0,0.68
2964,0,0,2,1.0,1.0,0,0.55
2965,0,0,3,1.0,0.0,0,0.81
2966,0,0,2,1.5,1.0,0,1.08
2967,14,0,2,1.0,1.0,1,1.23
2968,0,0,5,1.0,2.0,0,7.28
2969,0,0,2,1.0,1.0,0,1.1
2970,0,0,2,1.0,1.0,0,2.36
2971,14,0,2,1.0,1.0,1,3.75
2972,0,1,2,1.0,1.0,1,1.69
2973,0,0,4,1.0,2.0,1,1.66
2974,0,0,3,1.0,1.0,0,5.27
2975,0,1,2,1.0,1.0,0,1.8
2976,0,0,3,1.5,2.0,0,5.51
2977,14,1,1,1.0,1.0,0,4.57
2978,14,1,2,1.0,1.0,0,4.71
2979,0,0,4,2.0,2.0,0,4.55
2980,0,0,2,1.0,1.0,0,2.65
2981,0,1,2,1.0,1.0,0,1.27
2982,0,0,2,1.0,1.0,0,3.67
2983,0,1,2,1.5,1.0,0,2.91
2984,0,0,6,1.0,3.0,0,1.65
2985,0,1,2,1.5,1.0,0,2.3
2986,0,0,2,1.5,1.0,1,1.36
2987,0,1,2,1.0,1.0,0,0.28
2988,14,0,4,1.0,3.0,0,6.44
2989,20,0,2,1.0,1.0,1,1.93
2990,0,0,2,1.0,1.0,1,3.81
2991,0,0,4,1.0,2.0,0,1.97
2992,0,0,4,1.0,1.0,0,5.22
2993,0,1,2,1.0,1.0,0,5.26
2994,0,0,2,1.0,0.0,0,1.89
2995,14,0,4,1.0,2.0,0,6.97
2996,0,0,4,1.0,2.0,0,5.77
2997,0,0,8,1.0,3.0,0,0.4
2998,14,0,8,2.0,4.0,0,3.84
2999,0,1,2,1.0,1.0,0,4.11
3000,14,1,2,1.0,1.0,1,1.91
3001,0,0,2,1.0,0.0,0,2.13
3002,0,0,2,1.0,1.0,0,1.58
3003,0,0,3,1.5,1.0,0,2.15
3004,20,0,8,1.5,4.0,0,4.86
3005,0,1,2,1.0,1.0,0,2.04
3006,0,1,2,1.0,1.0,0,1.6
3007,0,0,2,1.0,1.0,1,1.3
3008,0,0,2,1.0,1.0,1,1.28
3009,0,1,2,1.0,1.0,0,2.58
3010,0,0,4,1.0,1.0,1,1.3
3011,1,1,8,1.0,1.0,0,1.93
3012,0,1,4,1.0,2.0,0,5.39
3013,0,0,3,1.0,1.0,1,1.79
3014,0,0,1,1.0,0.0,0,2.13
3015,0,1,1,1.5,1.0,0,1.72
3016,0,0,2,1.0,1.0,0,1.53
3017,0,0,2,1.0,1.0,0,2.03
3018,0,0,4,1.5,2.0,0,1.26
3019,0,1,2,1.0,1.0,0,2.93
3020,0,0,1,1.0,1.0,1,1.08
3021,14,1,2,1.0,1.0,0,3.51
3022,0,0,4,1.0,2.0,0,1.76
3023,14,0,4,2.0,2.0,0,1.79
3024,0,0,6,1.5,2.0,0,4.59
3025,20,1,6,1.0,1.0,1,1.3
3026,20,1,2,1.0,1.0,1,1.31
3027,0,1,2,1.0,1.0,0,0.43
3028,0,1,2,1.0,1.0,0,0.33
3029,0,1,2,1.0,1.0,0,1.98
3030,0,0,4,1.0,2.0,0,1.96
3031,0,0,2,1.0,1.0,0,0.96
3032,20,0,2,1.0,1.0,0,1.54
3033,14,0,4,1.0,2.0,0,1.68
3034,8,0,5,1.0,2.0,1,2.11
3035,0,1,2,1.0,1.0,1,1.45
3036,0,0,4,2.0,2.0,0,1.48
3037,0,1,2,1.0,1.0,0,2.3
3038,0,0,4,1.0,2.0,0,5.04
3039,0,0,7,1.0,2.0,1,0.95
3040,0,0,4,1.0,2.0,1,0.97
3041,0,1,2,1.0,1.0,1,0.82
3042,14,0,9,2.0,6.0,0,4.88
3043,0,0,4,1.0,2.0,0,2.02
3044,0,0,4,1.0,1.0,1,1.31
3045,0,0,2,1.0,0.0,0,1.64
3046,14,0,2,1.0,1.0,0,1.68
3047,14,0,2,1.0,2.0,0,1.76
3048,0,0,4,1.0,2.0,0,1.74
3049,0,0,2,1.0,1.0,0,1.27
3050,0,0,2,1.0,1.0,0,4.8
3051,0,0,2,1.0,0.0,0,1.51
3052,0,0,2,1.0,1.0,0,3.37
3053,0,0,2,1.0,1.0,0,3.36
3054,0,0,2,1.0,1.0,0,2.47
3055,0,0,3,1.0,1.0,0,3.74
3056,0,0,2,1.0,1.0,1,1.21
3057,0,0,5,1.5,2.0,1,1.14
3058,0,0,2,1.0,0.0,0,2.26
3059,0,0,2,1.0,1.0,0,1.18
3060,0,0,2,1.0,1.0,0,1.08
3061,0,0,5,1.0,2.0,0,1.09
3062,0,0,2,1.0,1.0,0,2.78
3063,14,0,3,1.0,1.0,0,5.47
3064,14,1,2,1.0,1.0,1,0.82
3065,14,1,2,1.0,1.0,0,0.61
3066,0,0,4,1.0,1.0,1,1.24
3067,0,0,2,1.0,1.0,1,1.44
3068,0,0,2,1.0,1.0,0,2.27
3069,0,0,4,1.0,2.0,0,1.02
3070,0,0,4,2.0,2.0,0,0.75
3071,0,0,4,1.0,1.0,0,6.77
3072,0,0,5,1.0,1.0,0,3.52
3073,0,0,4,1.5,1.0,0,1.93
3074,0,0,2,1.0,1.0,1,2.11
3075,0,0,2,1.0,1.0,0,2.13
