property_id,Dutch,English,French,Germany,property_type,property_room_type,property_max_guests,property_bathrooms,property_bedrooms,cluster_label,centroid_distance,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,[24-hourcheck-in,accessible-heightbed,airconditioning,babybath,babymonitor,babysitterrecommendations,bathtub,bbqgrill,beachessentials,bedlinens,breakfast,buzzer/wirelessintercom,cabletv,carbonmonoxidedetector,cat(s),changingtable,children’sbooksandtoys,children’sdinnerware,cleaningbeforecheckout,coffeemaker,cookingbasics,crib,disabledparkingspot,dishesandsilverware,dishwasher,dog(s),doorman,doormanentry,dryer,elevatorinbuilding,essentials,ethernetconnection,extrapillowsandblankets,family/kidfriendly,fireextinguisher,fireplaceguards,firmmatress,firstaidkit,flatsmoothpathwaytofrontdoor,freeparkingonpremises,freeparkingonstreet,gameconsole,gardenorbackyard,grab-railsforshowerandtoilet,gym,hairdryer,hangers,heating,highchair,hottub,hotwater,indoorfireplace,internet,iron,keypad,kitchen,laptopfriendlyworkspace,lockbox,lockonbedroomdoor,longtermstaysallowed,luggagedropoffallowed,microwave,otherpet(s),outletcovers,oven,pack’nplay/travelcrib,pathtoentrancelitatnight,patioorbalcony,petsallowed,petsliveonthisproperty,pocketwifi,pool,privatebathroom,privateentrance,privatelivingroom,refrigerator,roll-inshowerwithshowerbenchorchair,room-darkeningshades,safetycard,selfcheck-in,shampoo,singlelevelhome,smartlock,smokedetector,smokingallowed,stairgates,step-freeaccess,stove,suitableforevents,tablecornerguards,translationmissing:en.hosting_amenity_49,translationmissing:en.hosting_amenity_50,tv,washer,washer/dryer,wheelchairaccessible,wideclearancetobed,wideclearancetoshowerandtoilet,widedoorway,widehallwayclearance,windowguards,wirelessinternet],property_scraped_at_host_since,property_last_updated,host_location_belgium_brussels,host_location_belgium_flanders,host_location_belgium_other_regions,host_location_other_countries,host_response_rate,host_nr_listings,host_nr_listings_total,booking_price_covers,booking_min_nights,booking_max_nights,property_beds,responsetime_code,logic_host_verified,extra_beds,reviews_acc,reviews_cleanliness,reviews_checkin,reviews_communication,reviews_location,reviews_value,reviews_per_month,Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable,Require Guest Profile Picture,Require Guest Phone Verification,None,target,booking_availability_30,booking_availability_60,booking_availability_90,booking_availability_365,reviews_num,reviews_last,reviews_rating,booking_cancel_policy
34,FALSE,FALSE,TRUE,FALSE,0,0,4,1,1,0,1.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1268,28,0,0,0,1,100,1,1,1,3,16,2,1,TRUE,3,10,9,10,10,10,10,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,46,0,0,0,0,2,9,100,1
35,FALSE,TRUE,FALSE,FALSE,0,0,2,1,1,0,2.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1269,6,1,0,0,0,89,1,1,2,28,375,1,1,FALSE,0,9,10,10,10,8,10,0.3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,40,0,0,29,304,11,13,98,2
36,TRUE,FALSE,FALSE,FALSE,0,0,4,1,2,0,4.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,90,1,0,0,0,90,2,2,1,2,1125,3,3,TRUE,3,9,10,10,10,9,10,2.29,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,45,5,35,65,156,20,137,95,2
37,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,4.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,0,1,0,0,0,90,2,2,1,2,1125,1,3,TRUE,1,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,60,0,11,41,41,0,17295,91.33333333,2
38,FALSE,FALSE,TRUE,FALSE,0,0,3,1,1,0,2.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1269,14,1,0,0,0,100,1,1,2,7,1125,1,3,FALSE,1,10,10,10,10,10,10,0.09,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,45,0,0,0,0,2,58,100,2
39,FALSE,TRUE,FALSE,FALSE,0,0,6,2,3,0,1.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1267,14,1,0,0,0,100,4,4,2,2,1125,3,1,FALSE,4,9,10,10,10,9,10,5.45,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,80,5,13,21,232,54,17,93,2
40,FALSE,TRUE,FALSE,FALSE,14,0,10,4,5,0,1.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1268,35,1,0,0,0,100,4,4,1,2,1125,5,1,FALSE,9,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,4,13,27,271,0,17295,94.33333333,2
41,FALSE,TRUE,FALSE,FALSE,0,0,2,1,1,0,1.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1267,14,1,0,0,0,100,4,4,1,2,1125,1,1,FALSE,1,10,10,10,10,9,9,3.1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,25,14,42,64,336,130,26,93,2
42,FALSE,TRUE,FALSE,FALSE,0,0,2,1,1,0,1.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1268,14,1,0,0,0,100,4,4,2,2,1125,1,1,FALSE,0,10,9,10,10,9,9,3.35,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,100,11,36,58,330,128,22,93,2
43,TRUE,FALSE,FALSE,FALSE,0,0,4,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,201,14,0,1,0,0,91,1,1,1,1,1125,2,2,FALSE,3,10,10,8,10,8,10,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,28,58,88,220,1,15,100,2
44,FALSE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,570,0,0,0,1,92.06158125,1,1,1,1,1125,1,0,FALSE,0,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,0,0,0,0,0,17295,98.66666667,3
45,FALSE,FALSE,TRUE,FALSE,0,0,5,2,3,0,2.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1267,14,0,0,0,1,100,1,1,1,4,1125,4,2,FALSE,4,9,9,9,10,10,10,0.29,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,55,0,0,0,127,4,336,95,3
46,TRUE,FALSE,FALSE,FALSE,0,0,2,1,0,0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,35,1,0,0,0,92.06158125,1,1,1,1,7,1,0,FALSE,1,10,10,10,10,10,10,0.24,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,65,0,0,0,0,3,366,93,3
47,FALSE,FALSE,TRUE,FALSE,0,0,5,2.5,3,0,0.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,196,28,0,0,0,1,56,2,2,5,3,1125,3,3,FALSE,0,10,10,10,10,10,10,0.23,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,72,29,59,89,180,1,129,100,1
48,FALSE,FALSE,TRUE,FALSE,0,0,4,1.5,2,0,3.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,197,21,0,0,0,1,56,2,2,1,3,1125,2,3,FALSE,3,10,8,10,10,10,10,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,90,27,57,87,177,1,18,100,3
49,FALSE,TRUE,FALSE,FALSE,0,0,3,1,1,0,1.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1268,90,1,0,0,0,100,1,1,3,6,1125,1,1,FALSE,0,10,9,10,10,9,10,0.43,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,69,0,0,0,0,12,19,95,2
50,FALSE,TRUE,FALSE,FALSE,0,1,2,1,1,0,1.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,197,21,1,0,0,0,100,1,1,1,1,3,1,1,FALSE,1,10,10,10,10,10,10,0.69,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65,29,59,89,89,4,16,100,3
51,FALSE,FALSE,TRUE,FALSE,0,0,3,1.5,2,0,0.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,197,210,0,0,0,1,92.06158125,1,1,1,1,1125,2,0,FALSE,2,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,139,0,0,0,0,0,17295,98.66666667,3
52,FALSE,TRUE,FALSE,FALSE,15,0,2,1,1,0,3.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2596,60,1,0,0,0,100,1,1,2,3,30,1,2,FALSE,0,10,10,10,10,9,10,1.77,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,95,23,53,83,358,87,10,99,2
53,FALSE,FALSE,TRUE,FALSE,14,1,2,1,1,0,1.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,196,1,1,0,0,0,90,2,2,1,2,10,1,3,FALSE,1,10,9,10,9,10,9,3.42,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,62,4,4,4,25,21,26,90,3
54,FALSE,FALSE,TRUE,FALSE,14,0,4,1,2,0,1.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,196,1,1,0,0,0,90,2,2,3,2,15,2,3,FALSE,1,9,8,10,10,10,10,0.51,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,45,0,0,2,2,3,22,100,1
55,FALSE,FALSE,TRUE,FALSE,0,1,1,1,1,0,4.55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,196,14,0,0,0,1,100,1,1,1,7,1125,1,3,FALSE,0,10,10,8,9,10,10,0.48,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,29,59,89,89,3,29,90,3
56,FALSE,TRUE,FALSE,FALSE,15,0,3,1.5,1,0,4.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,21,1,0,0,0,100,1,1,1,1,1125,2,1,FALSE,2,8,8,10,9,8,9,0.13,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,120,0,0,8,253,3,327,80,3
57,FALSE,FALSE,TRUE,FALSE,0,1,1,1,1,0,0.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,196,180,0,0,0,1,92.06158125,1,1,1,1,30,1,0,FALSE,0,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,90,0,0,0,0,0,17295,98.66666667,3
58,FALSE,TRUE,FALSE,FALSE,0,0,4,1,1,0,2.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1267,210,1,0,0,0,92.06158125,1,1,1,5,1125,2,0,FALSE,3,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,89,0,0,0,0,0,17295,98.66666667,1
59,FALSE,TRUE,FALSE,FALSE,0,0,2,1,1,0,4.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,195,0,1,0,0,0,100,1,1,1,3,1125,1,1,TRUE,1,10,7,9,9,10,9,1.64,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,35,15,15,24,114,7,48,86,2
60,FALSE,FALSE,TRUE,FALSE,14,0,6,1,4,1,1.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1270,1,0,1,0,0,100,1,1,2,2,1125,4,1,FALSE,4,10,9,10,10,9,10,5,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,40,9,25,40,115,5,9,96,2
61,FALSE,FALSE,TRUE,FALSE,0,1,2,1,1,0,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,194,0,1,0,0,0,80,1,1,1,1,7,1,3,FALSE,1,10,10,9,9,8,9,3.13,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42,0,0,1,1,12,11,95,3
62,FALSE,TRUE,FALSE,FALSE,0,0,4,1.5,2,0,1.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1266,600,1,0,0,0,92.06158125,1,1,4,2,20,2,0,FALSE,0,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,69,0,0,0,0,0,17295,98.66666667,3
63,FALSE,FALSE,TRUE,FALSE,0,1,3,1,1,0,5.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,194,0,1,0,0,0,100,2,2,2,1,6,1,1,FALSE,1,9,9,10,10,10,10,5.85,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,44,8,21,25,25,8,6,95,2
64,FALSE,FALSE,TRUE,FALSE,0,1,2,1,1,0,5.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,194,0,1,0,0,0,100,2,2,1,1,6,2,1,FALSE,1,10,10,10,10,10,10,5,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,65,5,14,20,20,7,9,100,2
65,FALSE,TRUE,FALSE,FALSE,0,0,3,1,1,0,2.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2084,5,0,0,0,1,100,3,3,2,15,90,1,3,FALSE,1,10,10,10,10,10,10,0.24,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,130,0,6,36,63,1,124,100,2
66,FALSE,TRUE,FALSE,FALSE,14,0,5,2,3,0,5.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1266,42,1,0,0,0,100,2,2,1,5,1125,3,3,FALSE,4,8,8,9,9,9,8,0.46,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,90,0,0,23,23,17,129,84,1
67,FALSE,FALSE,TRUE,FALSE,0,0,3,1,1,0,1.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1265,49,1,0,0,0,92.06158125,1,1,1,2,30,2,0,FALSE,2,8,4,10,10,8,6,0.05,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,55,0,0,0,0,1,619,60,3
